x1_input,x2_input,f_values_target
6.482412060301509626e+00,-3.969849246231154982e+00,2.580095438681209430e+02
6.582914572864321912e+00,-3.969849246231154982e+00,2.537575868049546841e+02
6.683417085427137749e+00,-3.969849246231154982e+00,2.480148664433771444e+02
6.783919597989950034e+00,-3.969849246231154982e+00,2.636259012125348136e+02
6.884422110552765872e+00,-3.969849246231154982e+00,2.744757925552189590e+02
6.984924623115578157e+00,-3.969849246231154982e+00,2.687846168689348474e+02
7.085427135678393995e+00,-3.969849246231154982e+00,2.807648068131748573e+02
7.185929648241206280e+00,-3.969849246231154982e+00,2.686319805899377684e+02
7.286432160804022118e+00,-3.969849246231154982e+00,2.757809428095291651e+02
7.386934673366835291e+00,-3.969849246231154982e+00,2.660120867418351054e+02
7.487437185929649353e+00,-3.969849246231154982e+00,2.766578766787898189e+02
7.587939698492462526e+00,-3.969849246231154982e+00,2.975725387532662580e+02
7.688442211055278364e+00,-3.969849246231154982e+00,2.888456257153121669e+02
7.788944723618091537e+00,-3.969849246231154982e+00,3.303586759074263455e+02
7.889447236180905598e+00,-3.969849246231154982e+00,3.361540836487083652e+02
7.989949748743718771e+00,-3.969849246231154982e+00,3.571816118414340622e+02
8.090452261306534609e+00,-3.969849246231154982e+00,3.618563484673929338e+02
8.190954773869346894e+00,-3.969849246231154982e+00,3.475395737771013387e+02
8.291457286432162732e+00,-3.969849246231154982e+00,3.990128999117315516e+02
8.391959798994975017e+00,-3.969849246231154982e+00,3.937834632173860427e+02
8.492462311557790855e+00,-3.969849246231154982e+00,3.954252473514933399e+02
8.592964824120603140e+00,-3.969849246231154982e+00,3.982221308536246624e+02
8.693467336683418978e+00,-3.969849246231154982e+00,3.832210196256082781e+02
8.793969849246231263e+00,-3.969849246231154982e+00,4.120740941369415964e+02
8.894472361809047101e+00,-3.969849246231154982e+00,3.828262585653357633e+02
8.994974874371859386e+00,-3.969849246231154982e+00,3.887502855871433667e+02
9.095477386934675224e+00,-3.969849246231154982e+00,4.554558150692591312e+02
9.195979899497487509e+00,-3.969849246231154982e+00,4.485405165275709578e+02
9.296482412060303346e+00,-3.969849246231154982e+00,4.404779081689239320e+02
9.396984924623117408e+00,-3.969849246231154982e+00,4.420587419568343535e+02
9.497487437185933246e+00,-3.969849246231154982e+00,4.671257608569163722e+02
9.597989949748743754e+00,-3.969849246231154982e+00,4.809452700213332150e+02
9.698492462311559592e+00,-3.969849246231154982e+00,4.975659628976757745e+02
9.798994974874373654e+00,-3.969849246231154982e+00,5.031615982263789988e+02
9.899497487437189491e+00,-3.969849246231154982e+00,4.966370067945816800e+02
1.000000000000000000e+01,-3.969849246231154982e+00,4.915028234220253580e+02
-1.000000000000000000e+01,-3.869346733668341809e+00,5.216932923819404095e+02
-9.899497487437185939e+00,-3.869346733668341809e+00,5.197109524180591507e+02
-9.798994974874373654e+00,-3.869346733668341809e+00,4.665044930546571891e+02
-9.698492462311556039e+00,-3.869346733668341809e+00,5.031534013187167602e+02
-9.597989949748743754e+00,-3.869346733668341809e+00,5.493080691484195768e+02
-9.497487437185929693e+00,-3.869346733668341809e+00,5.103917049696359527e+02
-9.396984924623117408e+00,-3.869346733668341809e+00,5.179985928863063691e+02
-9.296482412060301570e+00,-3.869346733668341809e+00,4.663948795051564389e+02
-9.195979899497487509e+00,-3.869346733668341809e+00,4.703917925242647584e+02
-9.095477386934671671e+00,-3.869346733668341809e+00,4.561581489003692127e+02
-8.994974874371859386e+00,-3.869346733668341809e+00,4.619815358018891516e+02
-8.894472361809045324e+00,-3.869346733668341809e+00,4.714594090762055885e+02
-8.793969849246231263e+00,-3.869346733668341809e+00,4.487285570824819274e+02
-8.693467336683417201e+00,-3.869346733668341809e+00,4.028150694648653598e+02
-8.592964824120603140e+00,-3.869346733668341809e+00,4.531838434660998587e+02
-8.492462311557789079e+00,-3.869346733668341809e+00,3.821375515765135447e+02
-8.391959798994975017e+00,-3.869346733668341809e+00,4.016065082087467317e+02
-8.291457286432160956e+00,-3.869346733668341809e+00,3.793047344305869046e+02
-8.190954773869346894e+00,-3.869346733668341809e+00,3.543654559299897642e+02
-8.090452261306532833e+00,-3.869346733668341809e+00,3.471083597844872770e+02
-7.989949748743718771e+00,-3.869346733668341809e+00,3.780051425126968070e+02
-7.889447236180903822e+00,-3.869346733668341809e+00,3.324548334207786979e+02
-7.788944723618091537e+00,-3.869346733668341809e+00,3.592549874358203965e+02
-7.688442211055276587e+00,-3.869346733668341809e+00,3.654597550768262408e+02
-7.587939698492462526e+00,-3.869346733668341809e+00,3.294696578794139441e+02
-7.487437185929647576e+00,-3.869346733668341809e+00,3.309956597419105151e+02
-7.386934673366835291e+00,-3.869346733668341809e+00,3.321181064666646989e+02
-7.286432160804021230e+00,-3.869346733668341809e+00,3.143291662292791102e+02
-7.185929648241206280e+00,-3.869346733668341809e+00,3.035512892480160758e+02
-7.085427135678392219e+00,-3.869346733668341809e+00,2.969322841362877057e+02
-6.984924623115578157e+00,-3.869346733668341809e+00,2.847663211460114212e+02
-6.884422110552764096e+00,-3.869346733668341809e+00,2.659550198187690739e+02
-6.783919597989950034e+00,-3.869346733668341809e+00,2.990570397903016442e+02
-6.683417085427135973e+00,-3.869346733668341809e+00,2.876844416929689032e+02
-6.582914572864321912e+00,-3.869346733668341809e+00,2.890641922557583143e+02
-6.482412060301507850e+00,-3.869346733668341809e+00,2.412312641576363035e+02
-6.381909547738693789e+00,-3.869346733668341809e+00,2.492805574773812225e+02
-6.281407035175879727e+00,-3.869346733668341809e+00,2.695184985884760067e+02
-6.180904522613065666e+00,-3.869346733668341809e+00,2.498203891166989479e+02
-6.080402010050251604e+00,-3.869346733668341809e+00,2.253249681782306197e+02
-5.979899497487436655e+00,-3.869346733668341809e+00,2.230564376515521587e+02
-5.879396984924622593e+00,-3.869346733668341809e+00,2.125816961199147386e+02
-5.778894472361808532e+00,-3.869346733668341809e+00,1.944732443465231029e+02
-5.678391959798994471e+00,-3.869346733668341809e+00,2.035430534707565471e+02
-5.577889447236180409e+00,-3.869346733668341809e+00,2.240024952285765210e+02
-5.477386934673366348e+00,-3.869346733668341809e+00,1.988722957351370439e+02
-5.376884422110552286e+00,-3.869346733668341809e+00,2.155665166383737699e+02
-5.276381909547738225e+00,-3.869346733668341809e+00,1.994197773647357224e+02
-5.175879396984924163e+00,-3.869346733668341809e+00,1.820494687151937114e+02
-5.075376884422110102e+00,-3.869346733668341809e+00,1.722185654229545264e+02
-4.974874371859296041e+00,-3.869346733668341809e+00,1.667520173263730214e+02
-4.874371859296481979e+00,-3.869346733668341809e+00,1.642561837903129174e+02
-4.773869346733667918e+00,-3.869346733668341809e+00,1.594485997694150967e+02
-4.673366834170853856e+00,-3.869346733668341809e+00,1.639731132620980816e+02
-4.572864321608039795e+00,-3.869346733668341809e+00,1.601401949734906509e+02
-4.472361809045225733e+00,-3.869346733668341809e+00,1.524918221945205516e+02
-4.371859296482410784e+00,-3.869346733668341809e+00,1.313595654162972721e+02
-4.271356783919597611e+00,-3.869346733668341809e+00,1.328252952657967398e+02
-4.170854271356783549e+00,-3.869346733668341809e+00,1.352245497980748326e+02
-4.070351758793969488e+00,-3.869346733668341809e+00,1.259330225985724354e+02
-3.969849246231154982e+00,-3.869346733668341809e+00,1.191988934261764399e+02
-3.869346733668341809e+00,-3.869346733668341809e+00,1.225872606699749383e+02
-3.768844221105527303e+00,-3.869346733668341809e+00,1.151613507168433301e+02
-3.668341708542713686e+00,-3.869346733668341809e+00,1.116323807240079731e+02
-3.567839195979899181e+00,-3.869346733668341809e+00,1.026919749494569345e+02
-3.467336683417085119e+00,-3.869346733668341809e+00,1.060806226810689594e+02
-3.366834170854271058e+00,-3.869346733668341809e+00,9.479425368593754797e+01
-3.266331658291456996e+00,-3.869346733668341809e+00,1.017650398767871422e+02
-3.165829145728642935e+00,-3.869346733668341809e+00,9.861038214498583443e+01
-3.065326633165828873e+00,-3.869346733668341809e+00,9.230814313194235865e+01
-2.964824120603014812e+00,-3.869346733668341809e+00,8.092717218407061353e+01
-2.864321608040200751e+00,-3.869346733668341809e+00,8.122966194451096555e+01
-2.763819095477386245e+00,-3.869346733668341809e+00,7.410801724986235683e+01
-2.663316582914572628e+00,-3.869346733668341809e+00,7.711308418492998840e+01
-2.562814070351758566e+00,-3.869346733668341809e+00,8.282567139419256819e+01
-2.462311557788944505e+00,-3.869346733668341809e+00,6.974188633848197583e+01
-2.361809045226130443e+00,-3.869346733668341809e+00,7.107696190344729814e+01
-2.261306532663316382e+00,-3.869346733668341809e+00,6.692554138418131515e+01
-2.160804020100502321e+00,-3.869346733668341809e+00,6.924807338662675704e+01
-2.060301507537687815e+00,-3.869346733668341809e+00,6.497486804046988595e+01
-1.959798994974873310e+00,-3.869346733668341809e+00,6.659693504352324567e+01
-1.859296482412059248e+00,-3.869346733668341809e+00,6.363681890979778188e+01
-1.758793969849245187e+00,-3.869346733668341809e+00,6.228653497408514284e+01
-1.658291457286431125e+00,-3.869346733668341809e+00,5.410776937334992454e+01
-1.557788944723617064e+00,-3.869346733668341809e+00,5.114009958395706690e+01
-1.457286432160803002e+00,-3.869346733668341809e+00,4.889082618197316066e+01
-1.356783919597988719e+00,-3.869346733668341809e+00,5.018653939501819394e+01
-1.256281407035174880e+00,-3.869346733668341809e+00,4.806469731649126942e+01
-1.155778894472360818e+00,-3.869346733668341809e+00,4.930202288359699025e+01
-1.055276381909546757e+00,-3.869346733668341809e+00,4.540698774298080309e+01
-9.547738693467326954e-01,-3.869346733668341809e+00,4.302057656674183761e+01
-8.542713567839185229e-01,-3.869346733668341809e+00,4.323919116968094301e+01
-7.537688442211046835e-01,-3.869346733668341809e+00,3.995828675804725805e+01
-6.532663316582905111e-01,-3.869346733668341809e+00,4.417572922698560234e+01
-5.527638190954764497e-01,-3.869346733668341809e+00,3.949040580408405532e+01
-4.522613065326623882e-01,-3.869346733668341809e+00,4.006286343645839310e+01
-3.517587939698483268e-01,-3.869346733668341809e+00,3.740788288848344934e+01
-2.512562814070342654e-01,-3.869346733668341809e+00,3.981645298275680034e+01
-1.507537688442202040e-01,-3.869346733668341809e+00,3.901077314257164375e+01
-5.025125628140614253e-02,-3.869346733668341809e+00,4.135001455709565477e+01
5.025125628140791889e-02,-3.869346733668341809e+00,3.838077417305905215e+01
1.507537688442219803e-01,-3.869346733668341809e+00,4.039346148231258127e+01
2.512562814070360417e-01,-3.869346733668341809e+00,3.750234664314912436e+01
3.517587939698501032e-01,-3.869346733668341809e+00,3.851208400637641205e+01
4.522613065326641646e-01,-3.869346733668341809e+00,3.491586381338397160e+01
5.527638190954782260e-01,-3.869346733668341809e+00,3.745437834712814151e+01
6.532663316582922874e-01,-3.869346733668341809e+00,3.887472662709333804e+01
7.537688442211063489e-01,-3.869346733668341809e+00,3.808397415829200838e+01
8.542713567839205213e-01,-3.869346733668341809e+00,4.333164188158096408e+01
9.547738693467343607e-01,-3.869346733668341809e+00,4.343283937521372451e+01
1.055276381909548311e+00,-3.869346733668341809e+00,4.094041642993438046e+01
1.155778894472362373e+00,-3.869346733668341809e+00,3.974023854222802754e+01
1.256281407035176656e+00,-3.869346733668341809e+00,4.259867007130640815e+01
1.356783919597990717e+00,-3.869346733668341809e+00,4.308280133189715855e+01
1.457286432160804779e+00,-3.869346733668341809e+00,4.466119971670658373e+01
1.557788944723618840e+00,-3.869346733668341809e+00,4.685248670880386612e+01
1.658291457286432902e+00,-3.869346733668341809e+00,5.032568659276403622e+01
1.758793969849246741e+00,-3.869346733668341809e+00,4.741121388298717676e+01
1.859296482412060803e+00,-3.869346733668341809e+00,5.156075651182717934e+01
1.959798994974875308e+00,-3.869346733668341809e+00,5.671891906256430360e+01
2.060301507537689147e+00,-3.869346733668341809e+00,5.305279608952606196e+01
2.160804020100503209e+00,-3.869346733668341809e+00,5.617340474474584511e+01
2.261306532663317270e+00,-3.869346733668341809e+00,5.443338354686098057e+01
2.361809045226131332e+00,-3.869346733668341809e+00,6.597653510510517094e+01
2.462311557788945393e+00,-3.869346733668341809e+00,6.325972579721545230e+01
2.562814070351759010e+00,-3.869346733668341809e+00,6.964051912078132034e+01
2.663316582914573516e+00,-3.869346733668341809e+00,7.297183749710893608e+01
2.763819095477387577e+00,-3.869346733668341809e+00,7.510949050622014056e+01
2.864321608040201639e+00,-3.869346733668341809e+00,6.736241277904437652e+01
2.964824120603015700e+00,-3.869346733668341809e+00,7.851561441862686763e+01
3.065326633165829762e+00,-3.869346733668341809e+00,7.935651315690289209e+01
3.165829145728643823e+00,-3.869346733668341809e+00,8.434349980715600736e+01
3.266331658291457440e+00,-3.869346733668341809e+00,8.856922222936755418e+01
3.366834170854271946e+00,-3.869346733668341809e+00,8.777977207240924429e+01
3.467336683417086007e+00,-3.869346733668341809e+00,9.446672970079008280e+01
3.567839195979900069e+00,-3.869346733668341809e+00,9.220129220549753768e+01
3.668341708542714574e+00,-3.869346733668341809e+00,9.622849812391348223e+01
3.768844221105528192e+00,-3.869346733668341809e+00,9.511878812797776561e+01
3.869346733668342253e+00,-3.869346733668341809e+00,1.044555641262130194e+02
3.969849246231155870e+00,-3.869346733668341809e+00,1.141054644874450616e+02
4.070351758793970376e+00,-3.869346733668341809e+00,1.096644297791081755e+02
4.170854271356784437e+00,-3.869346733668341809e+00,1.135842109058253300e+02
4.271356783919598499e+00,-3.869346733668341809e+00,1.183575417127766798e+02
4.371859296482412560e+00,-3.869346733668341809e+00,1.162745804009643535e+02
4.472361809045226622e+00,-3.869346733668341809e+00,1.336374104433973571e+02
4.572864321608040683e+00,-3.869346733668341809e+00,1.370753592137572525e+02
4.673366834170854744e+00,-3.869346733668341809e+00,1.378965259277732969e+02
4.773869346733668806e+00,-3.869346733668341809e+00,1.470822659525327367e+02
4.874371859296482867e+00,-3.869346733668341809e+00,1.391457324907915165e+02
4.974874371859296929e+00,-3.869346733668341809e+00,1.565900629474582786e+02
5.075376884422110990e+00,-3.869346733668341809e+00,1.424246058410173532e+02
5.175879396984925052e+00,-3.869346733668341809e+00,1.513172248460417393e+02
5.276381909547739113e+00,-3.869346733668341809e+00,1.725271161460321991e+02
5.376884422110553174e+00,-3.869346733668341809e+00,1.715301073994644696e+02
5.477386934673367236e+00,-3.869346733668341809e+00,1.831605006294963971e+02
5.577889447236180409e+00,-3.869346733668341809e+00,1.925475343703479325e+02
5.678391959798995359e+00,-3.869346733668341809e+00,1.898502303448316582e+02
5.778894472361809420e+00,-3.869346733668341809e+00,1.894556352658628668e+02
5.879396984924623482e+00,-3.869346733668341809e+00,2.056097350277471207e+02
5.979899497487437543e+00,-3.869346733668341809e+00,1.998321782140218090e+02
6.080402010050253381e+00,-3.869346733668341809e+00,2.056890039707167261e+02
6.180904522613065666e+00,-3.869346733668341809e+00,2.089788091726289565e+02
6.281407035175881504e+00,-3.869346733668341809e+00,2.343474808198698724e+02
6.381909547738693789e+00,-3.869346733668341809e+00,1.966010552190982139e+02
6.482412060301509626e+00,-3.869346733668341809e+00,2.246647169406903970e+02
6.582914572864321912e+00,-3.869346733668341809e+00,2.533547699800588759e+02
6.683417085427137749e+00,-3.869346733668341809e+00,2.523198492380822131e+02
6.783919597989950034e+00,-3.869346733668341809e+00,2.531269920807941105e+02
6.884422110552765872e+00,-3.869346733668341809e+00,2.513946755132673161e+02
6.984924623115578157e+00,-3.869346733668341809e+00,2.458853446017975273e+02
7.085427135678393995e+00,-3.869346733668341809e+00,2.660878475446009475e+02
7.185929648241206280e+00,-3.869346733668341809e+00,2.938905288341243249e+02
7.286432160804022118e+00,-3.869346733668341809e+00,2.812979345690285982e+02
7.386934673366835291e+00,-3.869346733668341809e+00,2.983934385964887497e+02
7.487437185929649353e+00,-3.869346733668341809e+00,3.020990232688502033e+02
7.587939698492462526e+00,-3.869346733668341809e+00,2.948776986755209464e+02
7.688442211055278364e+00,-3.869346733668341809e+00,3.252093263949594188e+02
7.788944723618091537e+00,-3.869346733668341809e+00,3.293116115580848486e+02
7.889447236180905598e+00,-3.869346733668341809e+00,3.463184604711451584e+02
7.989949748743718771e+00,-3.869346733668341809e+00,3.421162215733070298e+02
8.090452261306534609e+00,-3.869346733668341809e+00,3.259808463839690376e+02
8.190954773869346894e+00,-3.869346733668341809e+00,3.535766307566850060e+02
8.291457286432162732e+00,-3.869346733668341809e+00,3.437247520433375030e+02
8.391959798994975017e+00,-3.869346733668341809e+00,3.513162845398111926e+02
8.492462311557790855e+00,-3.869346733668341809e+00,3.788427790413569483e+02
8.592964824120603140e+00,-3.869346733668341809e+00,3.557383704400835995e+02
8.693467336683418978e+00,-3.869346733668341809e+00,3.977027593267074508e+02
8.793969849246231263e+00,-3.869346733668341809e+00,3.649001822383544891e+02
8.894472361809047101e+00,-3.869346733668341809e+00,4.710117049590290890e+02
8.994974874371859386e+00,-3.869346733668341809e+00,4.538316539879053835e+02
9.095477386934675224e+00,-3.869346733668341809e+00,4.097739346350340952e+02
9.195979899497487509e+00,-3.869346733668341809e+00,4.511134006594562607e+02
9.296482412060303346e+00,-3.869346733668341809e+00,4.600866461348529697e+02
9.396984924623117408e+00,-3.869346733668341809e+00,4.733954381612937254e+02
9.497487437185933246e+00,-3.869346733668341809e+00,4.752593834705058953e+02
9.597989949748743754e+00,-3.869346733668341809e+00,4.429157251245201792e+02
9.698492462311559592e+00,-3.869346733668341809e+00,5.277149632105207502e+02
9.798994974874373654e+00,-3.869346733668341809e+00,5.289872371558991517e+02
9.899497487437189491e+00,-3.869346733668341809e+00,5.465482224144493557e+02
1.000000000000000000e+01,-3.869346733668341809e+00,5.256445729313700213e+02
-1.000000000000000000e+01,-3.768844221105527303e+00,5.879994694596103955e+02
-9.899497487437185939e+00,-3.768844221105527303e+00,5.238669974556237321e+02
-9.798994974874373654e+00,-3.768844221105527303e+00,5.263830439892864206e+02
-9.698492462311556039e+00,-3.768844221105527303e+00,5.539516360575986482e+02
-9.597989949748743754e+00,-3.768844221105527303e+00,5.061869202875987526e+02
-9.497487437185929693e+00,-3.768844221105527303e+00,4.904447106312429128e+02
-9.396984924623117408e+00,-3.768844221105527303e+00,5.079932833406649593e+02
-9.296482412060301570e+00,-3.768844221105527303e+00,4.527086877793944950e+02
-9.195979899497487509e+00,-3.768844221105527303e+00,4.765253811689209442e+02
-9.095477386934671671e+00,-3.768844221105527303e+00,4.637520335837487551e+02
-8.994974874371859386e+00,-3.768844221105527303e+00,4.056963373911324311e+02
-8.894472361809045324e+00,-3.768844221105527303e+00,4.139115210956545639e+02
-8.793969849246231263e+00,-3.768844221105527303e+00,4.544764618695734271e+02
-8.693467336683417201e+00,-3.768844221105527303e+00,4.152785981215606625e+02
-8.592964824120603140e+00,-3.768844221105527303e+00,4.343154641754513818e+02
-8.492462311557789079e+00,-3.768844221105527303e+00,4.354940777300666923e+02
-8.391959798994975017e+00,-3.768844221105527303e+00,4.425958626582554984e+02
-8.291457286432160956e+00,-3.768844221105527303e+00,4.204833023580867462e+02
-8.190954773869346894e+00,-3.768844221105527303e+00,3.929485244261078947e+02
-8.090452261306532833e+00,-3.768844221105527303e+00,3.572783444645885425e+02
-7.989949748743718771e+00,-3.768844221105527303e+00,3.646658556733622731e+02
-7.889447236180903822e+00,-3.768844221105527303e+00,3.372992342138597337e+02
-7.788944723618091537e+00,-3.768844221105527303e+00,3.587202439119114388e+02
-7.688442211055276587e+00,-3.768844221105527303e+00,3.622662969416350620e+02
-7.587939698492462526e+00,-3.768844221105527303e+00,3.287948432270782746e+02
-7.487437185929647576e+00,-3.768844221105527303e+00,3.305228820061306578e+02
-7.386934673366835291e+00,-3.768844221105527303e+00,2.894716917918340187e+02
-7.286432160804021230e+00,-3.768844221105527303e+00,3.022296869454515331e+02
-7.185929648241206280e+00,-3.768844221105527303e+00,3.174349423082722979e+02
-7.085427135678392219e+00,-3.768844221105527303e+00,3.027681423781054946e+02
-6.984924623115578157e+00,-3.768844221105527303e+00,2.996134735427354485e+02
-6.884422110552764096e+00,-3.768844221105527303e+00,2.808458124819296700e+02
-6.783919597989950034e+00,-3.768844221105527303e+00,2.549589210762552227e+02
-6.683417085427135973e+00,-3.768844221105527303e+00,2.662291717977517465e+02
-6.582914572864321912e+00,-3.768844221105527303e+00,2.765661740164811135e+02
-6.482412060301507850e+00,-3.768844221105527303e+00,2.402428427129076169e+02
-6.381909547738693789e+00,-3.768844221105527303e+00,2.371788805897150780e+02
-6.281407035175879727e+00,-3.768844221105527303e+00,2.412605740149182907e+02
-6.180904522613065666e+00,-3.768844221105527303e+00,2.467385582977538263e+02
-6.080402010050251604e+00,-3.768844221105527303e+00,2.288656534347194338e+02
-5.979899497487436655e+00,-3.768844221105527303e+00,2.220071786364880211e+02
-5.879396984924622593e+00,-3.768844221105527303e+00,2.109569108587189987e+02
-5.778894472361808532e+00,-3.768844221105527303e+00,2.247268120056834562e+02
-5.678391959798994471e+00,-3.768844221105527303e+00,2.088980945731392183e+02
-5.577889447236180409e+00,-3.768844221105527303e+00,1.945775556930050243e+02
-5.477386934673366348e+00,-3.768844221105527303e+00,1.772483306960796767e+02
-5.376884422110552286e+00,-3.768844221105527303e+00,1.870231212214204959e+02
-5.276381909547738225e+00,-3.768844221105527303e+00,1.884353027192958905e+02
-5.175879396984924163e+00,-3.768844221105527303e+00,1.988634909400908839e+02
-5.075376884422110102e+00,-3.768844221105527303e+00,1.766209675578728024e+02
-4.974874371859296041e+00,-3.768844221105527303e+00,1.775424416290537408e+02
-4.874371859296481979e+00,-3.768844221105527303e+00,1.646124064897823587e+02
-4.773869346733667918e+00,-3.768844221105527303e+00,1.610591892342247320e+02
-4.673366834170853856e+00,-3.768844221105527303e+00,1.636169554230348524e+02
-4.572864321608039795e+00,-3.768844221105527303e+00,1.537697876263718513e+02
-4.472361809045225733e+00,-3.768844221105527303e+00,1.423818487883586386e+02
-4.371859296482410784e+00,-3.768844221105527303e+00,1.381131565763930951e+02
-4.271356783919597611e+00,-3.768844221105527303e+00,1.370782697241152164e+02
-4.170854271356783549e+00,-3.768844221105527303e+00,1.279115652130315084e+02
-4.070351758793969488e+00,-3.768844221105527303e+00,1.284749218301673750e+02
-3.969849246231154982e+00,-3.768844221105527303e+00,1.245534143689484949e+02
-3.869346733668341809e+00,-3.768844221105527303e+00,1.174602965918285236e+02
-3.768844221105527303e+00,-3.768844221105527303e+00,1.159607748134944387e+02
-3.668341708542713686e+00,-3.768844221105527303e+00,1.017605392280661789e+02
-3.567839195979899181e+00,-3.768844221105527303e+00,1.145087728421597717e+02
-3.467336683417085119e+00,-3.768844221105527303e+00,9.778109409084946435e+01
-3.366834170854271058e+00,-3.768844221105527303e+00,9.616791326256291939e+01
-3.266331658291456996e+00,-3.768844221105527303e+00,1.011759373255215593e+02
-3.165829145728642935e+00,-3.768844221105527303e+00,9.202651216706892967e+01
-3.065326633165828873e+00,-3.768844221105527303e+00,8.666393438616604783e+01
-2.964824120603014812e+00,-3.768844221105527303e+00,8.817676137744182085e+01
-2.864321608040200751e+00,-3.768844221105527303e+00,8.616524901257132285e+01
-2.763819095477386245e+00,-3.768844221105527303e+00,7.560275469927634617e+01
-2.663316582914572628e+00,-3.768844221105527303e+00,7.706697504483048533e+01
-2.562814070351758566e+00,-3.768844221105527303e+00,7.465414955468604319e+01
-2.462311557788944505e+00,-3.768844221105527303e+00,7.409158347665882616e+01
-2.361809045226130443e+00,-3.768844221105527303e+00,6.607527186310004197e+01
-2.261306532663316382e+00,-3.768844221105527303e+00,6.634151853899071227e+01
-2.160804020100502321e+00,-3.768844221105527303e+00,6.312958219252338665e+01
-2.060301507537687815e+00,-3.768844221105527303e+00,6.039060601805090300e+01
-1.959798994974873310e+00,-3.768844221105527303e+00,6.286648991104299000e+01
-1.859296482412059248e+00,-3.768844221105527303e+00,6.032106252022033033e+01
-1.758793969849245187e+00,-3.768844221105527303e+00,5.215371159680929480e+01
-1.658291457286431125e+00,-3.768844221105527303e+00,5.398245984920988150e+01
-1.557788944723617064e+00,-3.768844221105527303e+00,5.072973536095226876e+01
-1.457286432160803002e+00,-3.768844221105527303e+00,4.796562770842857759e+01
-1.356783919597988719e+00,-3.768844221105527303e+00,4.829620207292383327e+01
-1.256281407035174880e+00,-3.768844221105527303e+00,4.485515213728245953e+01
-1.155778894472360818e+00,-3.768844221105527303e+00,4.951713433890600413e+01
-1.055276381909546757e+00,-3.768844221105527303e+00,4.589535405967097859e+01
-9.547738693467326954e-01,-3.768844221105527303e+00,4.582138583406975840e+01
-8.542713567839185229e-01,-3.768844221105527303e+00,3.880074642161956433e+01
-7.537688442211046835e-01,-3.768844221105527303e+00,3.949312703001793068e+01
-6.532663316582905111e-01,-3.768844221105527303e+00,3.870375036573784655e+01
-5.527638190954764497e-01,-3.768844221105527303e+00,3.881446383600025030e+01
-4.522613065326623882e-01,-3.768844221105527303e+00,3.824681382494683390e+01
-3.517587939698483268e-01,-3.768844221105527303e+00,3.583721206721879327e+01
-2.512562814070342654e-01,-3.768844221105527303e+00,3.619114178036437579e+01
-1.507537688442202040e-01,-3.768844221105527303e+00,3.756883283535315599e+01
-5.025125628140614253e-02,-3.768844221105527303e+00,3.686013317797643651e+01
5.025125628140791889e-02,-3.768844221105527303e+00,3.396274867602067360e+01
1.507537688442219803e-01,-3.768844221105527303e+00,3.229598732439666975e+01
2.512562814070360417e-01,-3.768844221105527303e+00,3.776805390953029473e+01
3.517587939698501032e-01,-3.768844221105527303e+00,3.671341143237783200e+01
4.522613065326641646e-01,-3.768844221105527303e+00,3.675580485850435508e+01
5.527638190954782260e-01,-3.768844221105527303e+00,3.791962040748163787e+01
6.532663316582922874e-01,-3.768844221105527303e+00,3.369125213269146712e+01
7.537688442211063489e-01,-3.768844221105527303e+00,3.829602319878282657e+01
8.542713567839205213e-01,-3.768844221105527303e+00,3.670551908263853136e+01
9.547738693467343607e-01,-3.768844221105527303e+00,3.964308763655658652e+01
1.055276381909548311e+00,-3.768844221105527303e+00,4.374920801198178566e+01
1.155778894472362373e+00,-3.768844221105527303e+00,3.694384600759264003e+01
1.256281407035176656e+00,-3.768844221105527303e+00,4.054374421864388012e+01
1.356783919597990717e+00,-3.768844221105527303e+00,4.226838804508850700e+01
1.457286432160804779e+00,-3.768844221105527303e+00,4.551133435802663030e+01
1.557788944723618840e+00,-3.768844221105527303e+00,4.707145974220505025e+01
1.658291457286432902e+00,-3.768844221105527303e+00,3.999283503985030563e+01
1.758793969849246741e+00,-3.768844221105527303e+00,5.254203491950621441e+01
1.859296482412060803e+00,-3.768844221105527303e+00,5.101175962230710326e+01
1.959798994974875308e+00,-3.768844221105527303e+00,5.777570315866095996e+01
2.060301507537689147e+00,-3.768844221105527303e+00,5.084427494311761819e+01
2.160804020100503209e+00,-3.768844221105527303e+00,5.193671605262978375e+01
2.261306532663317270e+00,-3.768844221105527303e+00,5.201705840048545326e+01
2.361809045226131332e+00,-3.768844221105527303e+00,6.010129142950608383e+01
2.462311557788945393e+00,-3.768844221105527303e+00,6.417044913071491408e+01
2.562814070351759010e+00,-3.768844221105527303e+00,6.803608343595071517e+01
2.663316582914573516e+00,-3.768844221105527303e+00,6.314585412534184883e+01
2.763819095477387577e+00,-3.768844221105527303e+00,6.389252268077719066e+01
2.864321608040201639e+00,-3.768844221105527303e+00,6.946637881251326974e+01
2.964824120603015700e+00,-3.768844221105527303e+00,7.459662871539212858e+01
3.065326633165829762e+00,-3.768844221105527303e+00,7.166306437019093778e+01
3.165829145728643823e+00,-3.768844221105527303e+00,7.922148327834784709e+01
3.266331658291457440e+00,-3.768844221105527303e+00,8.606449814161437928e+01
3.366834170854271946e+00,-3.768844221105527303e+00,9.341373293924644372e+01
3.467336683417086007e+00,-3.768844221105527303e+00,8.691156657618624592e+01
3.567839195979900069e+00,-3.768844221105527303e+00,9.835133506326783959e+01
